created_at,lead_id,utm_source,utm_medium,utm_campaign,utm_content,utm_term,client_id
2022-01-12,4f700bc0-73a5-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,a5874f73-d495-11e9-abbe-c412f533dba1
2022-01-12,5ed1baaf-73a4-11ec-9057-848f69e142cf,,,,,,5ed1bab0-73a4-11ec-9057-848f69e142cf
2022-01-12,cebdd15b-73d6-11ec-9057-848f69e142cf,vk,social,50,,,72c46679-7474-11ec-9057-848f69e142cf
2022-01-12,c9ea3cf4-73d3-11ec-9057-848f69e142cf,,,,,,fbd33f20-d5b1-11e9-abbe-c412f533dba1
2022-01-12,44a8ff30-73a1-11ec-9057-848f69e142cf,,,,,,126fa3ad-0900-11e9-ab86-c412f533dba1
2022-01-12,9e32df95-73d3-11ec-9057-848f69e142cf,,,,,,fbd33f20-d5b1-11e9-abbe-c412f533dba1
2022-01-12,85a9e244-739d-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288232|aid|406968478992|dvc|c|pid|kwd-423256936203|pos||adn|g|mt|e,физкультура фитнес самара,2ea9fe3c-739f-11ec-9057-848f69e142cf
2022-01-12,a531986c-73d2-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288232|aid|406968478992|dvc|m|pid|kwd-314274156200|pos||adn|g|mt|b,+физкультура +фитнес +самара,bc5c0b37-6fd7-11e7-80fc-c412f533dba1
2022-01-12,1d1cee1f-73d0-11ec-9057-848f69e142cf,instagram,social,14,,,
2022-01-12,9f0e5fb9-7392-11ec-9057-848f69e142cf,,,,,,9f0e5fba-7392-11ec-9057-848f69e142cf
2022-01-12,8ff1c658-7391-11ec-9057-848f69e142cf,,,,,,a07f85ef-7394-11eb-ac27-c412f533dba1
2022-01-12,904b0ca4-7390-11ec-9057-848f69e142cf,,,,,,904b0ca5-7390-11ec-9057-848f69e142cf
2022-01-12,6f4fa5dc-738e-11ec-9057-848f69e142cf,,,,,,6f4fa5dd-738e-11ec-9057-848f69e142cf
2022-01-12,9d2e1bce-738d-11ec-9057-848f69e142cf,,,,,,9d2e1bcf-738d-11ec-9057-848f69e142cf
2022-01-12,e232a6a3-738a-11ec-9057-848f69e142cf,,,,,,
2022-01-12,59e1570f-7388-11ec-9057-848f69e142cf,ycard,social,all,,,a0ab9c8a-7393-11ec-9057-848f69e142cf
2022-01-12,b0808e26-73cf-11ec-9057-848f69e142cf,google,cpc,8655725448,406968478992,g_физкультура фитнес самара/,f2ed8f34-744a-11ec-9057-848f69e142cf
2022-01-12,38890eaa-7387-11ec-9057-848f69e142cf,vk,,,,,
2022-01-12,6fa5531f-7382-11ec-9057-848f69e142cf,,,,,,6fa55320-7382-11ec-9057-848f69e142cf
2022-01-12,0dc74f36-7380-11ec-9057-848f69e142cf,,,,,,143dedb1-7380-11ec-9057-848f69e142cf
2022-01-12,b6b3f484-737e-11ec-9057-848f69e142cf,,,,,,be06d912-737e-11ec-9057-848f69e142cf
2022-01-12,2dd7cc7f-737e-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701664,,b18d67bf-1cdc-11ea-abe8-c412f533dba1
2022-01-12,48ad0a25-73cc-11ec-9057-848f69e142cf,ycard,social,all,,,
2022-01-12,572d7c03-737d-11ec-9057-848f69e142cf,instagram,cpc,23849174920830725,23849174920860725,,9b98f300-738f-11ec-9057-848f69e142cf
2022-01-12,f37ca28c-73c8-11ec-9057-848f69e142cf,ycard,social,all,,,
2022-01-12,f0bc35b4-7379-11ec-9057-848f69e142cf,,,,,,
2022-01-12,8aa19409-73be-11ec-9057-848f69e142cf,,,,,,8aa1940a-73be-11ec-9057-848f69e142cf
2022-01-12,45d3bff3-7376-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,
2022-01-12,89e272cd-73bc-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,
2022-01-12,c2500477-73ba-11ec-9057-848f69e142cf,,,,,,c2500478-73ba-11ec-9057-848f69e142cf
2022-01-12,3e4c7041-73ba-11ec-9057-848f69e142cf,,,,,,5096fb00-73ba-11ec-9057-848f69e142cf
2022-01-12,91362ac9-73b6-11ec-9057-848f69e142cf,,,,,,97c4a4c5-73b6-11ec-9057-848f69e142cf
2022-01-13,a7f83b43-74a6-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701665,,2d0dcc54-7614-11ec-9057-848f69e142cf
2022-01-13,f662932e-74a5-11ec-9057-848f69e142cf,instagram,cpc,23849174920830725,23849174920860725,,
2022-01-13,1fbef079-74a0-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,610a6ad7-750b-11ec-9057-848f69e142cf
2022-01-12,19f55e4d-7367-11ec-9057-848f69e142cf,,,,,,
2022-01-12,b7a37060-7363-11ec-9057-848f69e142cf,vk,social,14,,,9677fbe9-6fd6-11e7-80fc-c412f533dba1
2022-01-12,d5f2725d-7352-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,34d438fc-7378-11ec-9057-848f69e142cf
2022-01-12,b952bbe6-734b-11ec-9057-848f69e142cf,instagram,cpc,23849174920830725,23849174920860725,,d7c3aefc-2dce-11e9-ab8c-c412f533dba1
2022-01-12,2840cf36-7333-11ec-9057-848f69e142cf,instagram,cpc,23849174920830725,23849174920850725,,77f24f2a-7395-11ec-9057-848f69e142cf
2022-01-12,62ec841d-732b-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,c487380a-7828-11ec-9058-848f69e142c9
2022-01-12,d3aaaea6-7326-11ec-9057-848f69e142cf,instagram,social,14,,,f0d74763-5048-11e8-a2c3-c412f533dba1
2022-01-09,e6767019-7185-11ec-9057-848f69e142cf,,,,,,
2022-01-09,b7bf5ca5-7185-11ec-9057-848f69e142cf,vk,social,50,,,926d9b17-6fd7-11e7-80fc-c412f533dba1
2022-09-25,7d4f47bf-3c99-11ed-907e-848f69e142cf,,,,,,7d4f47c0-3c99-11ed-907e-848f69e142cf
2022-01-13,b08d6596-746c-11ec-9057-848f69e142cf,,,,,,b08d6597-746c-11ec-9057-848f69e142cf
2022-01-13,5e8277a9-746c-11ec-9057-848f69e142cf,,,,,,5e8277aa-746c-11ec-9057-848f69e142cf
2022-01-13,f179b266-746b-11ec-9057-848f69e142cf,,,,,,b909c49b-746b-11ec-9057-848f69e142cf
2022-01-13,81242a16-7464-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,f80e1088-7465-11ec-9057-848f69e142cf
2022-01-13,20761ed0-7463-11ec-9057-848f69e142cf,,,,,,8762aec5-7466-11ec-9057-848f69e142cf
2022-01-13,fa12d0ef-7460-11ec-9057-848f69e142cf,,,,,,c8cd6148-7477-11ec-9057-848f69e142cf
2022-01-13,206860a7-745f-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,
2022-01-13,bde4e678-7458-11ec-9057-848f69e142cf,,,,,,8da6c634-72b3-11ec-9057-848f69e142cf
2022-01-13,68bbb379-744c-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701661,,6cf754b2-ff56-11eb-9040-848f69e142cd
2022-01-13,29562684-7447-11ec-9057-848f69e142cf,,,,,,29562685-7447-11ec-9057-848f69e142cf
2022-01-13,4838f9a0-743f-11ec-9057-848f69e142cf,,,,,,6b02ef4d-7446-11ec-9057-848f69e142cf
2022-01-13,dc982386-7499-11ec-9057-848f69e142cf,,,,,,654b2e13-9942-11eb-ac2e-c412f533dba1
2022-01-13,861e4451-743d-11ec-9057-848f69e142cf,instagram,social,14,,,e27a2ba7-6fd5-11e7-80fc-c412f533dba1
2022-01-13,00ed3466-7439-11ec-9057-848f69e142cf,instagram,social,14,,,1498c5aa-bacc-11eb-ac38-c412f533dba1
2022-01-13,aef2bf33-7498-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701665,,b3149f4e-6bd7-11e8-a2cc-c412f533dba1
2022-01-13,ef853143-7495-11ec-9057-848f69e142cf,,,,,,ef853144-7495-11ec-9057-848f69e142cf
2022-01-13,f55bc00a-742a-11ec-9057-848f69e142cf,,,,,,01405aee-742b-11ec-9057-848f69e142cf
2022-01-13,9e263a49-742a-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,ed5792af-7459-11ec-9057-848f69e142cf
2022-01-13,4653043a-73e8-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,89c17be2-7459-11ec-9057-848f69e142cf
2022-01-13,9af860ae-73e3-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,08429bf0-7483-11ec-9057-848f69e142cf
2022-01-11,ec1973bd-7315-11ec-9057-848f69e142cf,,,,,,
2022-01-11,8e95d86d-7315-11ec-9057-848f69e142cf,vk,,,,,
2022-01-11,6e21cce9-7310-11ec-9057-848f69e142cf,,,,,,
2022-01-13,1d7416c0-748f-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,853be127-750f-11ec-9057-848f69e142cf
2022-01-11,1b521950-7300-11ec-9057-848f69e142cf,vk,,,,,f4d8783f-62ac-11ea-abf3-c412f533dba1
2022-01-11,67f4429a-72fc-11ec-9057-848f69e142cf,instagram,social,14,,,119d1034-5c2e-11ec-9054-848f69e142cf
2022-01-13,521e15f5-748a-11ec-9057-848f69e142cf,,,,,,9fde53d5-748a-11ec-9057-848f69e142cf
2022-01-11,a7b30af9-72f9-11ec-9057-848f69e142cf,,,,,,a7b30afa-72f9-11ec-9057-848f69e142cf
2022-01-11,90d11b4e-72f9-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,563ddae3-f0d2-11ea-ac18-c412f533dba1
2022-01-13,37e81e5b-748a-11ec-9057-848f69e142cf,,,,,,a8689f87-748a-11ec-9057-848f69e142cf
2022-01-11,9bf4217f-72f7-11ec-9057-848f69e142cf,,,,,,9bf42180-72f7-11ec-9057-848f69e142cf
2022-01-11,c72bf7f3-72f6-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,4428c845-88e0-11e7-8112-c412f533dba1
2022-01-11,0dbd466a-72f4-11ec-9057-848f69e142cf,,,,,,0dbd466b-72f4-11ec-9057-848f69e142cf
2022-01-11,8a744e88-72ef-11ec-9057-848f69e142cf,vk,social,14,,,485ba46e-61df-11e9-ab9d-c412f533dba1
2022-01-11,efbfc52c-72ed-11ec-9057-848f69e142cf,instagram,social,14,,,
2022-01-11,3c5ad566-72eb-11ec-9057-848f69e142cf,,,,,,3c5ad567-72eb-11ec-9057-848f69e142cf
2022-01-11,6dd81d6b-72e6-11ec-9057-848f69e142cf,,,,,,6dd81d6c-72e6-11ec-9057-848f69e142cf
2022-01-11,f538ccf0-72e5-11ec-9057-848f69e142cf,,,,,,d1dc3252-72e9-11ec-9057-848f69e142cf
2022-01-11,b9fc46c8-72e4-11ec-9057-848f69e142cf,ycard,social,all#rec215018537,,,64cb800f-72ea-11ec-9057-848f69e142cf
2022-01-11,040e6f12-72e1-11ec-9057-848f69e142cf,,,,,,a69984a5-72fa-11ec-9057-848f69e142cf
2022-01-11,6a83da3b-72e0-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,e4e789cc-7383-11ec-9057-848f69e142cf
2022-01-13,e9f923ab-7480-11ec-9057-848f69e142cf,ycard#!/tproduct/323718988-1498486363994,social,all,,,3c07bab9-4a74-11eb-ac23-c412f533dba1
2022-01-11,1310a153-72de-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288232|aid|406968478992|dvc|m|pid|kwd-314274156200|pos||adn|g|mt|b,+физкультура +фитнес +самара,7f3807c2-72e5-11ec-9057-848f69e142cf
2022-01-11,848677cf-72da-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,03f07b29-72db-11ec-9057-848f69e142cf
2022-01-11,07b7276d-72da-11ec-9057-848f69e142cf,,,,,,07b7276e-72da-11ec-9057-848f69e142cf
2022-01-13,6b69b4c7-7480-11ec-9057-848f69e142cf,ycard#!/tproduct/323718988-1498486363994,social,all,,,3c07bab9-4a74-11eb-ac23-c412f533dba1
2022-01-11,c8769923-72d9-11ec-9057-848f69e142cf,vk,social,inbody,,,f49577d8-0487-11ea-abdf-c412f533dba1
2022-01-09,f91c0e6e-7135-11ec-9057-848f69e142cf,,,,,,f91c0e6f-7135-11ec-9057-848f69e142cf
2022-01-11,60d281b0-72d8-11ec-9057-848f69e142cf,vk,social,inbody,,,5218c491-6fd5-11e7-80fc-c412f533dba1
2022-01-13,b29f396a-7479-11ec-9057-848f69e142cf,,,,,,a2a5dd70-71ed-11ec-9057-848f69e142cf
2022-01-11,25cfacc8-72d8-11ec-9057-848f69e142cf,instagram,social,14,,,1a8258bf-6fd7-11e7-80fc-c412f533dba1
2022-01-11,b1d4ffe6-72d7-11ec-9057-848f69e142cf,vk,social,14,,,ad94c74d-e6ae-11e9-abd7-c412f533dba1
2022-01-13,78f6bc61-7479-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,
2022-01-11,053e875c-72d6-11ec-9057-848f69e142cf,instagram,social,14,,,ba7af494-df0c-11eb-ac44-c412f533dba1
2022-01-11,e2a9158e-72d5-11ec-9057-848f69e142cf,instagram,social,14,,,8ce0ca9a-b432-11e9-abb3-c412f533dba1
2022-01-13,234edcfc-7474-11ec-9057-848f69e142cf,,,,,,234edcfd-7474-11ec-9057-848f69e142cf
2022-01-11,a87161f1-72d2-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,
2022-01-13,05ca4ace-746f-11ec-9057-848f69e142cf,instagram,social,14,,,e066a9ea-746f-11ec-9057-848f69e142cf
2022-01-11,49deb7f9-72b3-11ec-9057-848f69e142cf,,,,,,49deb7fa-72b3-11ec-9057-848f69e142cf
2022-01-11,e10ab29e-72d0-11ec-9057-848f69e142cf,,,,,,e10ab29f-72d0-11ec-9057-848f69e142cf
2022-01-11,66a9a81d-72c9-11ec-9057-848f69e142cf,,,,,,
2022-01-11,91bcff36-72c8-11ec-9057-848f69e142cf,,,,,,91bcff37-72c8-11ec-9057-848f69e142cf
2022-01-11,4200387a-72c8-11ec-9057-848f69e142cf,,,,,,543cb0b6-72d1-11ec-9057-848f69e142cf
2022-01-11,183f7292-72c7-11ec-9057-848f69e142cf,instagram,cpc,23849173065740725,23849173065730725,,b3a76eaf-7379-11ec-9057-848f69e142cf
2022-01-11,e6db03d8-72b5-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288232|aid|406968478992|dvc|m|pid|kwd-314274156200|pos||adn|g|mt|b,+физкультура +фитнес +самара,c0650063-ea74-11e9-abd7-c412f533dba1
2022-01-11,a35a298f-72b5-11ec-9057-848f69e142cf,,,,,,aeaee00d-72b5-11ec-9057-848f69e142cf
2022-01-11,8da6c633-72b3-11ec-9057-848f69e142cf,,,,,,8da6c634-72b3-11ec-9057-848f69e142cf
2022-01-09,7413dea1-7185-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084723000725,,e7aad19c-71e2-11ec-9057-848f69e142cf
2022-01-09,7cc24f5c-7181-11ec-9057-848f69e142cf,instagram,cpc,23849073969030725,23849073969000725,,701105bc-6fd5-11e7-80fc-c412f533dba1
2022-01-09,a12fc00e-717e-11ec-9057-848f69e142cf,instagram,social,50,,,89f92a17-d5a3-11e9-abbe-c412f533dba1
2022-01-09,21966965-717a-11ec-9057-848f69e142cf,instagram,social,inbody,,,ad164aa3-9770-11eb-ac2e-c412f533dba1
2022-01-09,6cbe4a20-7179-11ec-9057-848f69e142cf,,,,,,a2be712c-448a-11e8-8135-c412f533dba1
2022-01-09,95fd5a30-7178-11ec-9057-848f69e142cf,instagram,social,50,,,f68d0d0f-f489-11e7-8126-c412f533dba1
2022-01-09,101f4223-7175-11ec-9057-848f69e142cf,instagram,social,inbody,,,1bc35235-de27-11eb-ac44-c412f533dba1
2022-01-09,221d015a-7174-11ec-9057-848f69e142cf,instagram,social,50,,,
2022-01-09,e84744a9-7172-11ec-9057-848f69e142cf,instagram,social,50,,,e7b99aef-71f3-11ec-9057-848f69e142cf
2022-03-27,1788db81-adf2-11ec-9060-848f69e142c9,,,,,,eaa8c5ed-aea0-11ec-9060-848f69e142c9
2022-01-09,bfd72177-7172-11ec-9057-848f69e142cf,ycard,social,all,,,f1e9d210-71dd-11ec-9057-848f69e142cf
2022-01-09,ed9e5f26-716f-11ec-9057-848f69e142cf,instagram,social,inbody,,,5fbcb416-b94a-11eb-ac38-c412f533dba1
2022-01-09,e103057a-7167-11ec-9057-848f69e142cf,instagram,social,inbody,,,7296caa4-e861-11eb-903d-848f69e142cf
2022-01-09,b228e6b2-7166-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084723000725,,f090722c-1c5d-11e8-8130-c412f533dba1
2022-01-09,c99a8932-7161-11ec-9057-848f69e142cf,,,,,,33183df9-71ee-11ec-9057-848f69e142cf
2022-01-09,c2462fd9-7161-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084722970725,,78b2fd03-71dd-11ec-9057-848f69e142cf
2022-01-09,74d81160-7161-11ec-9057-848f69e142cf,instagram,social,inbody,,,56809bd3-6fd7-11e7-80fc-c412f533dba1
2022-01-11,44bda201-72b2-11ec-9057-848f69e142cf,,,,,,306e0319-3913-11e9-ab8d-c412f533dba1
2022-01-09,ad60f541-715d-11ec-9057-848f69e142cf,vk,social,50,,,
2022-01-11,d4bb1f37-729b-11ec-9057-848f69e142cf,,,,,,80fa2372-729b-11ec-9057-848f69e142cf
2022-01-09,ccf674d8-7159-11ec-9057-848f69e142cf,instagram,social,inbody,,,d7aaa429-5698-11ec-9054-848f69e142cf
2022-01-09,f4461a32-7155-11ec-9057-848f69e142cf,instagram,social,50,,,3c62f688-6fd6-11e7-80fc-c412f533dba1
2022-01-09,0b26a4bb-7154-11ec-9057-848f69e142cf,instagram,social,50,,,
2022-01-09,00e8182d-7152-11ec-9057-848f69e142cf,instagram,social,50,,,db2e9b5a-3121-11ea-abeb-c412f533dba1
2022-01-09,76ab7df2-7149-11ec-9057-848f69e142cf,sms,email,zav,,,16b86174-54d3-11ec-9054-848f69e142cf
2022-01-09,ff7edc33-7148-11ec-9057-848f69e142cf,,,,,,ff7edc34-7148-11ec-9057-848f69e142cf
2022-01-09,b21a46a4-7148-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,
2022-01-09,a791c305-7148-11ec-9057-848f69e142cf,,,,,,a791c306-7148-11ec-9057-848f69e142cf
2022-01-09,e2472ae8-7147-11ec-9057-848f69e142cf,,,,,,e2472ae9-7147-11ec-9057-848f69e142cf
2022-01-09,c89533b2-7147-11ec-9057-848f69e142cf,vk,social,inbody,,,0e107a17-a50e-11e7-8115-c412f533dba1
2022-01-09,105e011a-7147-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701664,,
2022-01-09,2d303a5f-7146-11ec-9057-848f69e142cf,,,,,,2d303a60-7146-11ec-9057-848f69e142cf
2022-01-09,d3e50ed8-7143-11ec-9057-848f69e142cf,,,,,,d3e50ed9-7143-11ec-9057-848f69e142cf
2022-01-11,949849d6-7257-11ec-9057-848f69e142cf,,,,,,
2022-01-09,1fb6c1d9-7142-11ec-9057-848f69e142cf,,,,,,1fb6c1da-7142-11ec-9057-848f69e142cf
2022-01-09,429c75f9-713f-11ec-9057-848f69e142cf,,,,,,429c75fa-713f-11ec-9057-848f69e142cf
2022-01-09,7555b2cd-713c-11ec-9057-848f69e142cf,instagram,cpc,23849073969030725,23849073969020725,,
2022-01-09,691da6b4-713c-11ec-9057-848f69e142cf,,,,,,691da6b5-713c-11ec-9057-848f69e142cf
2022-01-09,9bcaa78f-7136-11ec-9057-848f69e142cf,,,,,,9bcaa790-7136-11ec-9057-848f69e142cf
2022-01-09,4ec743ae-7133-11ec-9057-848f69e142cf,,,,,,4ec743af-7133-11ec-9057-848f69e142cf
2022-01-11,e53e56ab-7255-11ec-9057-848f69e142cf,vk,,,,,
2022-01-11,0b6de28a-7252-11ec-9057-848f69e142cf,instagram,social,50,,,3bfb6c4d-d5b5-11e9-abbe-c412f533dba1
2022-01-09,fbf00b55-7132-11ec-9057-848f69e142cf,vk,social,50,,,e3525128-3dee-11eb-ac1f-c412f533dba1
2022-01-09,6369d3cb-7132-11ec-9057-848f69e142cf,ycard,social,all,,,f05a42b5-713d-11ec-9057-848f69e142cf
2022-01-09,aeb69bf7-712f-11ec-9057-848f69e142cf,vk,social,50,,,9aa39917-7bb8-11e9-aba2-c412f533dba1
2022-01-09,6445cd60-712e-11ec-9057-848f69e142cf,,,,,,6445cd61-712e-11ec-9057-848f69e142cf
2022-01-09,b841e492-712d-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701661,,576e00f7-712e-11ec-9057-848f69e142cf
2022-01-09,c07a2053-712b-11ec-9057-848f69e142cf,,,,,,c6b2c4c6-712b-11ec-9057-848f69e142cf
2022-01-09,97532261-712a-11ec-9057-848f69e142cf,instagram,social,50,,,62026477-712b-11ec-9057-848f69e142cf
2022-01-09,65d7e8c9-712a-11ec-9057-848f69e142cf,instagram,social,50,,,262a9729-71f6-11ec-9057-848f69e142cf
2022-01-09,7417777d-7128-11ec-9057-848f69e142cf,instagram,social,inbody,,,472a6980-d5a4-11e9-abbe-c412f533dba1
2022-01-09,a3738307-7124-11ec-9057-848f69e142cf,instagram,social,inbody,,,33c52def-dfa6-11ea-ac16-c412f533dba1
2022-01-09,e5b0c61e-711f-11ec-9057-848f69e142cf,instagram,social,inbody,,,98b67020-d5b4-11e9-abbe-c412f533dba1
2022-01-09,70fda30b-711f-11ec-9057-848f69e142cf,,,,,,a01f4253-711f-11ec-9057-848f69e142cf
2022-01-09,3c492aa1-711e-11ec-9057-848f69e142cf,,,,,,1f6db69c-d5b4-11e9-abbe-c412f533dba1
2022-01-09,15e0c8f1-711e-11ec-9057-848f69e142cf,,,,,,15e0c8f2-711e-11ec-9057-848f69e142cf
2022-01-09,ec9b23f6-711b-11ec-9057-848f69e142cf,,,,,,ec9b23f7-711b-11ec-9057-848f69e142cf
2022-01-09,29a2c371-711a-11ec-9057-848f69e142cf,,,,,,29a2c372-711a-11ec-9057-848f69e142cf
2022-01-09,1bac8d10-7118-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084723000725,,ab75dc23-7121-11ec-9057-848f69e142cf
2022-01-09,55ded5d2-7117-11ec-9057-848f69e142cf,vk,,,,,7e65c171-6fd6-11e7-80fc-c412f533dba1
2022-01-09,b4af3a86-7115-11ec-9057-848f69e142cf,instagram,social,inbody,,,
2022-01-09,a4731771-7114-11ec-9057-848f69e142cf,yandex,cpc,48306450,8404701664,,
2022-01-09,e1301314-7110-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084722970725,,61804f23-7137-11ec-9057-848f69e142cf
2022-01-09,05f514a9-710d-11ec-9057-848f69e142cf,instagram,cpc,23849084723010725,23849084722970725,,3989fbae-92d1-11eb-ac2c-c412f533dba1
2022-01-09,6d42680d-70ca-11ec-9057-848f69e142cf,instagram,social,inbody,,,1dd6f1ae-c06d-11eb-ac38-c412f533dba1
2022-01-09,7f8a0184-70be-11ec-9057-848f69e142cf,instagram,social,50,,,4e307a3f-d5aa-11e9-abbe-c412f533dba1
2022-01-10,f00c31e3-7232-11ec-9057-848f69e142cf,,,,,,b6a693b9-7306-11e9-aba2-c412f533dba1
2022-01-10,10ff0ad0-724b-11ec-9057-848f69e142cf,vk,social,inbody,,,278239fe-d5a2-11e9-abbe-c412f533dba1
2022-01-10,a6660b1d-7235-11ec-9057-848f69e142cf,,,,,,a6660b1e-7235-11ec-9057-848f69e142cf
2022-01-10,308a52f4-7231-11ec-9057-848f69e142cf,,,,,,308a52f5-7231-11ec-9057-848f69e142cf
2022-09-25,55c6690a-3c80-11ed-907e-848f69e142cf,yandex,cpc,78599498,12793456336,,335f39a4-67c4-11eb-ac26-c412f533dba1
2022-01-10,7544ee66-722d-11ec-9057-848f69e142cf,,,,,,
2022-09-25,a4c73a9f-3c76-11ed-907e-848f69e142cf,telegramsamara,social,kartasetevaya,,,fc8ff530-6fd6-11e7-80fc-c412f533dba1
2022-09-25,390ee85e-3c66-11ed-907e-848f69e142cf,yandex,cpc,48306450,8404701661,,e9724974-4462-11ec-9051-848f69e142c9
2022-09-25,968f4d6d-3c56-11ed-907e-848f69e142cf,yandex,cpc,78599498,12793456334,,d023f1ed-3ca2-11ed-907e-848f69e142cf
2022-01-10,d7051011-722c-11ec-9057-848f69e142cf,,,,,,d7051013-722c-11ec-9057-848f69e142cf
2022-01-10,2decf40c-721c-11ec-9057-848f69e142cf,,,,,,b840a2ef-3907-11e9-ab8d-c412f533dba1
2022-01-10,e760773b-7224-11ec-9057-848f69e142cf,,,,,,e760773c-7224-11ec-9057-848f69e142cf
2022-01-10,25a036db-721b-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288472|aid|406968479001|dvc|m|pid|kwd-375085427186|pos||adn|g|mt|b,+физкультура +фитнес +клуб,
2022-01-10,eb3d334d-721a-11ec-9057-848f69e142cf,,,,,,eb3d334e-721a-11ec-9057-848f69e142cf
2022-01-10,b0cd0947-7219-11ec-9057-848f69e142cf,,,,,,35196d31-7226-11ec-9057-848f69e142cf
2022-01-10,84c72643-7212-11ec-9057-848f69e142cf,,,,,,84c72644-7212-11ec-9057-848f69e142cf
2022-01-10,8fc033f9-7211-11ec-9057-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288232|aid|406968478992|dvc|m|pid|kwd-314274156200|pos||adn|g|mt|b,+физкультура +фитнес +самара,bd67e1ab-3f97-11ec-904f-848f69e142cf
2022-01-10,3ed6a8d6-7211-11ec-9057-848f69e142cf,instagram,social,inbody,,,bf1a638a-d0b6-11ea-ac0f-c412f533dba1
2022-01-10,5a00d87d-7210-11ec-9057-848f69e142cf,instagram,social,inbody,,,8b6c2e2f-c25b-11e8-ab75-c412f533dba1
2022-01-10,4bcf5748-7210-11ec-9057-848f69e142cf,instagram,social,50,,,9be90010-7214-11ec-9057-848f69e142cf
2022-01-10,06fe987a-7210-11ec-9057-848f69e142cf,,,,,,06fe987b-7210-11ec-9057-848f69e142cf
2022-01-10,ea37763e-720f-11ec-9057-848f69e142cf,,,,,,ea37763f-720f-11ec-9057-848f69e142cf
2022-01-10,96367d69-720c-11ec-9057-848f69e142cf,,,,,,6ccef212-e521-11e9-abd4-c412f533dba1
2022-01-10,94e61705-720a-11ec-9057-848f69e142cf,,,,,,0ab3cfaa-4837-11eb-ac23-c412f533dba1
2022-01-10,3609fafa-7209-11ec-9057-848f69e142cf,,,,,,4ab72356-d5ab-11e9-abbe-c412f533dba1
2022-01-10,8b186185-7207-11ec-9057-848f69e142cf,,,,,,8b186186-7207-11ec-9057-848f69e142cf
2022-01-10,89b45342-7224-11ec-9057-848f69e142cf,,,,,,89b45343-7224-11ec-9057-848f69e142cf
